EAR,MAR,Circularity,MOE,Image,Score
0.37107233850136007,1.321292472438523,0.5477510193689923,3.560740953569301,246.0,0.0
0.3911258339179561,1.285100248946467,0.567621236276624,3.285643998693356,245.0,0.0
0.39537524046883854,1.3145193967916504,0.5775095532614442,3.3247387854456556,246.0,0.0
0.3457000172613344,1.2941285065241883,0.5051194797885763,3.7435014229284302,246.0,0.0
0.3421619642261134,1.3161505164083118,0.5237494762125153,3.846571664928103,245.0,0.0
0.34544760933782265,1.2741276590788433,0.515019493456174,3.688338331595861,246.0,0.0
0.3868864620927713,1.2953934398621347,0.5531738052894273,3.3482521793474214,245.0,0.0
0.3568732819599529,1.2495841765604399,0.5283136195431638,3.5014786472601886,246.0,0.0
0.35389769021837647,1.2784552982121875,0.5228206597670307,3.612499695669962,245.0,0.0
0.35166138903288086,1.2802915487856803,0.5313036886179836,3.6406941128983914,246.0,0.0
0.3536285340820674,1.233477921925436,0.5347601483298321,3.488061067038158,245.0,0.0
0.3495373733209741,1.2659043934504095,0.5243958975888882,3.6216567671233015,246.0,0.0
0.3514909986420898,1.2856619416450654,0.5447362950580497,3.657737884076533,244.0,0.0
0.3615291743814966,1.2765464140476077,0.5395340044689998,3.530963763108526,245.0,0.0
0.36015497917887923,1.2898332248804771,0.5364484229059423,3.58132831544126,246.0,0.0
0.3453667833356839,1.2391140317051492,0.5149966024556566,3.5878205186304077,245.0,0.0
0.3453667833356839,1.2824587227997488,0.5162247490177084,3.7133238767587167,246.0,0.0
0.355991879015097,1.300729017252982,0.5306959442512673,3.6538165444999384,245.0,0.0
0.3782161741958162,1.3003042580977051,0.5631202017396456,3.4379922034336126,247.0,0.0
0.38503777408251,1.2954081178458088,0.5665830234667955,3.36436631687003,245.0,0.0
0.3738583984609955,1.2676997048929581,0.5657305977279837,3.390855227838934,244.0,0.0
0.40393074524794176,1.307778291997736,0.5929301635580215,3.2376299833155615,245.0,0.0
0.377287917690143,1.297627764085472,0.5766664043163776,3.4393567968725174,245.0,0.0
0.38653519564174244,1.282331936264836,0.568583613130587,3.317503685882609,247.0,0.0
0.38853766471769763,1.296443152402144,0.5862553973719793,3.336724518957793,245.0,0.0
0.3873955643573075,1.31608643948941,0.5719398976557875,3.397267704065761,246.0,0.0
0.3652001504407693,1.2941285065241883,0.5355334030144074,3.5436143850496005,247.0,0.0
0.3235550241299962,1.231695358818483,0.4918397305971557,3.806757018007604,247.0,0.0
0.3218143660146476,1.2965801287770158,0.4928966844439436,4.028969075662709,247.0,0.0
0.3393763996060714,1.2835767334948196,0.5326975346806241,3.782162622341216,247.0,0.0
0.3611526088251463,1.29110581199154,0.5362052220573167,3.5749591182286995,246.0,0.0
0.3154916140578016,1.2905434319708595,0.4906658048303988,4.090579192809916,247.0,0.0
0.32826746731831835,1.326667972993598,0.4945254312016304,4.0414238542473,247.0,0.0
0.3666278322307269,1.2676342342032807,0.5486818867653229,3.457550471524297,247.0,0.0
0.33178424652910804,1.2533222688887964,0.4968448327443022,3.777521934812057,247.0,0.0
0.3251775122798796,1.3022828884883209,0.486996706137211,4.004836863895584,247.0,0.0
0.3236393034965612,1.3073307186745107,0.4947058555275665,4.039468335737539,247.0,0.0
0.32540786896656887,1.2755491737851494,0.4838968097181479,3.919847352911415,247.0,0.0
0.31714389118426145,1.2762401061096431,0.4963421615037357,4.02416739399891,247.0,0.0
0.3359827926302437,1.3062121688430255,0.4952614954498484,3.8877353170897058,247.0,0.0
0.3453411233227236,1.279808809686571,0.5129281844605306,3.705926468799319,246.0,0.0
0.36041591103121756,1.2689575565949502,0.5376834386312314,3.520814475044193,247.0,0.0
0.36109251432765005,1.2989409620030126,0.5496808783074331,3.5972525335276604,247.0,0.0
0.37971234993608205,1.3191568036018626,0.5541372867076474,3.474095071766614,247.0,0.0
0.3476104579251357,1.2984176830334182,0.5198899272159193,3.735266455398348,246.0,0.0
0.3571198308520266,1.2851818487166637,0.5444755085759999,3.598741200258861,246.0,0.0
0.36680164701537854,1.270878962487328,0.5489420787591844,3.464758058826396,247.0,0.0
0.3604127260874346,1.3147112780426031,0.5516024057799236,3.6477937178157784,247.0,0.0
0.3589328014393752,1.3123727049202045,0.5322458375075736,3.6563186748533143,246.0,0.0
0.3749826496441853,1.3302997259187512,0.5558420161471954,3.5476300761676582,247.0,0.0
0.3847150096718858,1.3049792732155576,0.5651232907733842,3.3920674795832446,246.0,0.0
0.3719611986709989,1.303116728289208,0.5502176459759434,3.503367375267064,247.0,0.0
0.3775398064163954,1.31381176815034,0.5489966685675803,3.479929124880977,247.0,0.0
0.3556702032734013,1.3017082793177757,0.5121916211028869,3.6598744211281633,247.0,0.0
0.37114927960032895,1.3143811082282697,0.5626181204393432,3.5413812729036054,247.0,0.0
0.3768728815547789,1.3311431480229268,0.5603126372837541,3.532074641537836,247.0,0.0
0.35837294057640484,1.2694743673264297,0.5452592973996409,3.54232762463766,247.0,0.0
0.35555697365176003,1.3186597985277635,0.5492618429515249,3.708715891533284,247.0,0.0
0.3682725490505191,1.3175688782190684,0.5264824688752855,3.577700487359231,247.0,0.0
0.35561952818745357,1.288434639715976,0.5265464542072652,3.623070550379951,246.0,0.0
0.35066686651432494,1.2762598029197645,0.5273546285256303,3.6395220786211024,247.0,0.0
0.35677035579815974,1.2841357382226788,0.5407860186446979,3.5993341861316788,247.0,0.0
0.3617563845271354,1.3126459405617021,0.5279231593392228,3.62853565743562,246.0,0.0
0.34857900492772964,1.3006522291173708,0.497099050265777,3.7312982443880487,247.0,0.0
0.303762729479968,1.300580874738411,0.479133112053371,4.281568304857426,247.0,0.0
0.3316338487832714,1.2838427414481255,0.4965943852118641,3.871265693047936,246.0,0.0
0.355794270407578,1.2916933686852197,0.5279578581725135,3.630450167748705,247.0,0.0
0.3235881160889955,1.377217184294936,0.4721764981992058,4.256080850373888,240.0,0.0
0.35089683349628203,1.3668253523875995,0.5317092358897852,3.8952342167604126,116.0,0.0
0.3438052759167198,1.33233546428062,0.5141881878243816,3.8752618345605385,247.0,0.0
0.3347329172720122,1.2935013149452153,0.4941850150250293,3.864278797218154,219.0,0.0
0.3974220947946281,1.507243237907479,0.5971808057639629,3.792550181907632,249.0,0.0
0.4136834550080116,1.389141085627977,0.6189710314358922,3.3579807672053836,99.0,0.0
0.38975776393378164,1.4144678761665106,0.5687543242339623,3.6290948046562153,188.0,0.0
0.39505998922909424,1.4490247466670254,0.5785702010119758,3.6678600368885736,231.0,0.0
0.3873165556563741,1.418336642732179,0.5640962435730966,3.661957182100221,230.0,0.0
0.40961057620486874,1.4071699019025177,0.5982236922849545,3.4353846888922,230.0,0.0
0.368912985595688,1.4248352174522014,0.5476806495745583,3.862252815935725,206.0,0.0
0.3552962876712402,1.518931609640888,0.5359392222375031,4.275112525370301,209.0,0.0
0.3397559191488217,1.2497613939949477,0.5201309461825233,3.678409480329084,238.0,0.0
0.3713540150823936,1.3251398104993264,0.5520852719408613,3.5684003852908748,227.0,0.0
0.33338938362037923,1.361255378862685,0.4946839770542821,4.083079563243403,100.0,0.0
0.3641899559351575,1.4131809557686097,0.5355204578065867,3.88034028049972,101.0,0.0
0.33843324998406876,1.3944664476815598,0.5221862051502134,4.120358882430147,107.0,0.0
0.3584267720046589,1.4116147668539034,0.5097235203052563,3.938363083088991,93.0,0.0
0.361901762542647,1.3928825161706768,0.5316446194186333,3.8487862186262154,92.0,0.0
0.35004199980392314,1.3904835532379907,0.5271130835964694,3.9723334743170056,100.0,0.0
0.32854273098988873,1.3864365405190164,0.508572456806403,4.219958044245044,102.0,0.0
0.3496442717294085,1.3187457406687215,0.5515133366098505,3.771678380846765,110.0,0.0
0.365106992772662,1.283151394977686,0.5625558832555665,3.514453079173575,113.0,0.0
0.3742581958945059,1.4404491749267683,0.5585571483125638,3.8488113038753458,250.0,0.0
0.37837952842488,1.306205649419285,0.5675843265973975,3.4521044382521526,243.0,0.0
0.3660093729248909,1.4226524390997783,0.5387018025142115,3.8869289814381935,244.0,0.0
0.3604250010430842,1.4711651059812483,0.5528258425525779,4.08175099319869,244.0,0.0
0.379100156071816,1.424416216747029,0.5584906988935248,3.757361198440631,244.0,0.0
0.3874813921968083,1.412542754643268,0.5742455922882099,3.6454466797358207,243.0,0.0
0.3676814303429722,1.2248980889904113,0.5394675346507788,3.3314113466318642,247.0,0.0
0.36094820805320793,1.0820581121160304,0.5243567026517308,2.997820983659026,60.0,0.0
0.3290347414487346,1.0834355286512807,0.4788021495524664,3.2927694014344246,61.0,0.0
0.28498905595585555,1.0711499577934065,0.4331667032665861,3.7585652340254305,58.0,0.0
0.3240192205711012,1.0699038263299183,0.4970703638919975,3.301976421164632,245.0,0.0
0.34600903049433374,1.457584441779031,0.5142207446716708,4.212561850471414,170.0,0.0
0.3196272058345104,1.400170019511626,0.4779506966359131,4.380634670493524,187.0,0.0
0.33163080744745127,1.3630977655790646,0.4858383495746517,4.11028690630636,220.0,0.0
0.3364139656286185,1.2837729636942714,0.5126107011826566,3.816051338104917,214.0,0.0
0.3280735811274263,1.2047379049833231,0.5063371529914698,3.672157632575096,192.0,0.0
0.37645549793601896,1.3335775469979148,0.5472787690714342,3.542457353683184,229.0,0.0
0.32583469480007754,1.366181424498083,0.502388555947658,4.192866647722493,188.0,0.0
0.3239645455374222,1.3269557386367947,0.5134240680802957,4.0959906166136735,245.0,0.0
0.335306320674282,1.353899777699751,0.5051345430171537,4.037799749724775,235.0,0.0
0.35179694917378834,1.3416407864998736,0.5243276445656938,3.813679424027923,220.0,0.0
0.33309409624612596,1.2384228782899838,0.479400150703762,3.717937040153672,237.0,0.0
0.33683223863746264,1.2604711827536617,0.4890587848781766,3.742133436670013,244.0,0.0
0.30969993569807813,1.2639145708155675,0.4709518503433521,4.08109406922105,78.0,0.0
0.3021340460898252,1.2786498902408008,0.4536342865200944,4.232061585871905,241.0,0.0
0.31281306900422645,1.2473547908741762,0.461716557416738,3.9875405296999378,78.0,0.0
0.3284919899124652,1.2135032381370003,0.5305422701831748,3.6941638621397384,241.0,0.0
0.3546852824292516,1.2431600033773895,0.542518338070663,3.5049664166016252,76.0,0.0
0.3461165303822445,1.2741605881211666,0.5413359975134081,3.681305214501047,241.0,0.0
0.361314478793182,1.2674597890459016,0.5727736952363662,3.5079130880094103,241.0,0.0
0.3657246491058077,1.2879289321461707,0.5519602494875249,3.5215808813957197,241.0,0.0
0.35103261852706724,1.2902636772382248,0.5187215900911837,3.675623315725391,241.0,0.0
0.3234934428761271,1.1354242021429175,0.4985533921749875,3.5098832051989906,66.0,0.0
0.30905860197456203,1.199499691860075,0.4814688258908494,3.8811399656781056,204.0,0.0
0.3236383068953682,1.1717350944402973,0.49548879572293,3.6205080470252176,237.0,0.0
0.3197193753388947,1.4612787165869128,0.4975929559818456,4.570504102349108,194.0,5.0
0.29621449344152795,1.4321781724383773,0.43636368013974497,4.834936183570254,185.0,5.0
0.2798131364531702,1.384730444781589,0.454456590790822,4.948768532936048,185.0,5.0
0.2715626917542515,1.352634766959263,0.4250457182360325,4.980930032109562,183.0,5.0
0.2663062189855846,1.3271536798746055,0.4408888402403622,4.983562475296328,167.0,5.0
0.2588634954533962,1.2983608119549872,0.4166205500743558,5.015619563047792,183.0,5.0
0.23635246997083745,1.2571525162091064,0.37298538511365453,5.3189734651989085,142.0,5.0
0.20007017777764927,1.2490948950902994,0.3196456946693927,6.243283776548137,172.0,5.0
0.20546752775377317,1.2044579666427664,0.35313937132798967,5.862035620957861,184.0,5.0
0.20823363021178534,1.1869820627837329,0.3276608564860613,5.700241894532141,187.0,5.0
0.1857747687095973,1.1902566426328254,0.31938805173091034,6.406987616781433,132.0,5.0
0.2534043099501003,1.3941592448497409,0.386387603229669,5.5017187557870475,82.0,5.0
0.298226342997771,1.4372344952170617,0.4369318738107845,4.819274114989242,181.0,5.0
0.2886093048342909,1.3128672347139467,0.4343026603450668,4.548942853619179,184.0,5.0
0.24577176532185094,1.472068804200206,0.40913366018798014,5.98957655804138,184.0,5.0
0.2783483316492477,1.4825090188077286,0.43085464653701605,5.326092705581107,185.0,5.0
0.2849830783494229,1.435535348241067,0.44468339289191294,5.0372652178349036,184.0,5.0
0.2825041744763645,1.4427385979177612,0.44177257189616953,5.10696381953275,184.0,5.0
0.3064668471008144,1.4089545196449555,0.4720343408617135,4.597412519408568,185.0,5.0
0.2807366607279705,1.4340520592432335,0.40872663916186885,5.10817523983021,184.0,5.0
0.2699848605026212,1.4832788793810228,0.4088000819711987,5.493933536197754,184.0,5.0
0.3092955647419757,1.4548916862643775,0.4646093017530909,4.703887970324097,184.0,5.0
0.3088528037363525,1.4289185111434093,0.4841883469967442,4.62653566312833,184.0,5.0
0.3195041409165561,1.3864235356276013,0.4826596753826698,4.339297549166004,184.0,5.0
0.3195041409165561,1.40756525602659,0.4814269039437441,4.405467960411191,185.0,5.0
0.31715611197684956,1.3899645326528831,0.5032325184910877,4.382587880741652,184.0,5.0
0.3238821231969244,1.3806832667073448,0.4974342962582002,4.262919030785383,185.0,5.0
0.3212112874584141,1.358934035461357,0.4879984799070329,4.230654676595987,185.0,5.0
0.31081825277836805,1.4289185111434093,0.4847663092674193,4.597279916383525,184.0,5.0
0.2791494788401238,1.3880564291043511,0.42388931806926694,4.972448577986877,185.0,5.0
0.3195041409165561,1.4051021054021322,0.4826596753826698,4.397758668702508,187.0,5.0
0.2937033990122528,1.3343659340388834,0.4619360688757767,4.5432430762683,187.0,5.0
0.3026934389284938,1.413386220479688,0.4861757782280692,4.66936523461804,186.0,5.0
0.3153600217969488,1.4355969778513917,0.4958359627541733,4.552247839378103,187.0,5.0
0.30859731318792827,1.403297939560998,0.4972384142968884,4.547343348729753,185.0,5.0
0.2591583841680849,1.3996502967124809,0.41444759831454414,5.400752521302555,186.0,5.0
0.3276312057112005,1.4427385979177612,0.4793682019993815,4.403544512147303,187.0,5.0
0.31622776601683794,1.4079478631985474,0.4995796887182921,4.452322074474572,187.0,5.0
0.2670386787299676,1.3323329580518193,0.4003670749293993,4.989288309799827,173.0,5.0
0.21774547445067838,1.2427161459028062,0.3471360285124128,5.707196207121607,181.0,5.0
0.3043377605334804,1.4179987878662512,0.4563409200073089,4.659292969037461,76.0,5.0
0.30525536632931033,1.4843601492060872,0.4541595205311087,4.862683225050188,184.0,5.0
0.26769028919108545,1.4758335896212529,0.4277630322776219,5.513213027192624,147.0,5.0
0.2818719576849458,1.4089940813352613,0.4573616109433682,4.998702577253618,182.0,5.0
0.28729710125225394,1.4545791198145308,0.44492330042680306,5.062978754308331,169.0,5.0
0.2682336391237834,1.3822878529714846,0.41871207255384846,5.15329791403826,191.0,5.0
0.2975306513464498,1.4276887423415554,0.47235350040458,4.798459371767819,190.0,5.0
0.31716908964619744,1.460585584383017,0.4939230976425075,4.605069132090716,193.0,5.0
0.31324504969652234,1.328842303740907,0.4609107206859009,4.242181337034102,191.0,5.0
0.32991439285408014,1.4894528784108825,0.4902081421410598,4.51466474537733,164.0,5.0
0.3073949845037193,1.4185416935707134,0.4694461734615727,4.614719709434782,148.0,5.0
0.30034619755525765,1.450600791720421,0.4556759145480429,4.829762465874201,152.0,5.0
0.2705148420149964,1.4116883618059064,0.42193291592572063,5.21852461510281,98.0,5.0
0.2782436365730764,1.3809655723426335,0.4413123033010892,4.963152398922676,90.0,5.0
0.3195041409165561,1.3645322457235969,0.4809980611636313,4.270781097888705,83.0,5.0
0.269106896550463,1.3754675972596049,0.416498261779973,5.11123131696358,191.0,5.0
0.2875327602023482,1.4330476727512385,0.4480347100749454,4.983945731062944,191.0,5.0
0.2931200482663661,1.3923857904964225,0.435735699896768,4.750223666827198,82.0,5.0
0.2765317958508035,1.35286386952406,0.4329056231438583,4.892254307905942,189.0,5.0
0.29504553458131777,1.4340725617498735,0.4424109360676253,4.860512679118781,184.0,5.0
0.25139521214982735,1.2679394874575578,0.4080566498464746,5.043610324216864,182.0,5.0
0.2772086327455357,1.0774208279840676,0.4477490741397836,3.8866784822429694,142.0,5.0
0.2861399363656606,1.2438022377048066,0.4387242423820151,4.3468320203836965,169.0,5.0
0.27512021811151455,1.2322018597377826,0.4293848955084441,4.478776108116976,170.0,5.0
0.28990179928799015,1.2649110640673515,0.4520811656085919,4.363239783864818,168.0,5.0
0.28777161083053343,1.2151344469390744,0.4631211667764953,4.2225653998047035,161.0,5.0
0.2862089656014459,1.2033287165193058,0.4571190262766839,4.204371145364381,161.0,5.0
0.27980589029629405,1.2146005618666895,0.4446877024241703,4.340868451984752,165.0,5.0
0.2881894313515698,1.2110445736123912,0.4633567587698159,4.202251858899731,165.0,5.0
0.2751523387654614,1.2222600718578345,0.4466995930643415,4.442121325741968,161.0,5.0
0.29111079215872016,1.2437499608391076,0.4559172875793944,4.2724282106346205,161.0,5.0
0.27908477696330797,1.200379493512906,0.43848243235449574,4.3011285193485245,162.0,5.0
0.28094306048831036,1.2448371309115884,0.4412847854750333,4.4309232224776185,172.0,5.0
0.2971133542850096,1.2457766097472385,0.4737392434436829,4.192933746600335,160.0,5.0
0.30821140314632706,1.1667131233491472,0.4557154721241977,3.7854314001329663,154.0,5.0
0.28210244038074334,1.3256923520189712,0.422943129574446,4.699329613135331,78.0,5.0
0.2813084334509049,1.4319892322221837,0.4227419295449829,5.090459659013744,186.0,5.0
0.28736743747985505,1.444105140992638,0.4190958929417868,5.025291500168221,186.0,5.0
0.30866991243045216,1.4878288333326053,0.4878499610332346,4.820129119866306,184.0,5.0
0.3401861373142653,1.4864920619082933,0.4951974016268112,4.36964325955195,86.0,5.0
0.24972739007270134,1.5476868822854244,0.41663586223243365,6.197505535275315,194.0,5.0
0.27940891364120823,1.2728502953241747,0.4337128183571812,4.555510698411914,186.0,5.0
0.27387312473216135,1.6418918025193536,0.4405605509664796,5.995081861811261,188.0,5.0
0.31491816103024933,1.3858068352364736,0.4530434823821888,4.400530063756344,186.0,5.0
0.22204663979377767,1.3359107178715783,0.3635566237679015,6.016351875949505,182.0,5.0
